avg_star,num_sold_time,price,variation,product_id,shop_id,product_name,brand,storage,origin,type,skin_kind,is_5_star,is_4_star,is_3_star,is_2_star,is_1_star,is_commented,is_image,num_rating,processed_description,expiry,send_from,image_path
4.9,1100,36000.0,"['Nghệ hoa cúc mới', 'Matcha tràm trà', 'Dâu', 'Cam cherry']",478,359,Sữa Rửa Mặt Hazeline Tuýp 50g/100g (Nghệ/Yến Mạch/Matcha),HAZELINE,15342.0,no_origin,no_type,no_skin,278,12,3,5,0,147,131,298,trọng_lượng và mẫu_mã bao_bì sản_phẩm có_thể thay_đổi tùy từng đợt sản_xuất quà khuyến_mãi đi kèm sản_phẩm có_thể hết bất_cứ lúc_nào hãy liên_hệ với shop để biết thông_tin chi_tiết quy_cách đóng_gói tuýp xuất_xứ việt nam khối_lượng 50 g thành_phần chứa chiết_xuất nghệ_giàu khoáng_chất và vitamin loại_bỏ dầu_nhờn vi_khuẩn ngăn_ngừa mụn và mụn trứng_cá giúp da sạch sáng hơn mô_tả sản_phẩm làn da có xu_hướng tiết dầu khiến lỗ chân_lông bị bịt kín dẫn đến tình_trạng nổi mụn da xỉn màu thiếu sức_sống đặc_biệt trong khí_hậu châu_á nóng ẩm quanh_năm lựa_chọn phương_pháp chăm_sóc da phù_hợp là rất cần_thiết để duy_trì làn da sạch thoáng láng mịn sửa rửa mặt nghệ và kiwi hazeline chứa chiết_xuất nghệ_tươi hội_tụ đủ các tiêu_chuẩn vàng với khả_năng làm_lành sẹo khoáng khuẩn kiểm_soát sự tiết bã_nhờn từ lỗ chân_lông giúp ngăn_ngừa mụn hình_thành bên_cạnh đó kiwi giàu dinh_dưỡng với hàm_lượng vitamin c e và các chất chống oxy_hóa giúp nuôi_dưỡng làn da sáng mịn tự_nhiên và luôn trắng mịn rạng ngời hướng_dẫn sử_dụng và bảo_quản làm ướt tay và mặt cho một lượng nhỏ sữa rửa mặt vào lòng bàn_tay hòa_tan với nước để tạo bọt masage nhẹ_nhàng lên mặt tránh vùng mắt rửa_sạch lại với nước sử_dụng hàng ngày vào buổi sáng và buổi tối bảo_quản nơi khô_ráo thoáng mát tránh ánh nắng trực_tiếp và nhiệt_độ cao đậy nắp sau khi sử_dụng để xa tầm tay trẻ_em thông_tin thương_hiệu hazeline là thương_hiệu trực_thuộc tập_đoàn unilever một trong những tập_đoàn sản_xuất hàng_tiêu_dùng mỹ_phẩm sản_phẩm chăm_sóc sức_khỏe hàng_đầu thế_giới tại việt nam bên cạnh pond s unilever còn nổi_tiếng với những thương_hiệu lớn như clear dove omo surf và nhiều sản_phẩm chất_lượng cao khác với hơn 50 công_ty tại 90 quốc_gia trên thế_giới unilever luôn mang lại những sản_phẩm tốt cho người tiêu_dùng heart_suit heart_suit smiling_cat_with_heart eyes smiling_face_with_hearts,no_expiry,hà nội,137608378_6583957676.jpg
5.0,539,350000.0,one_variation,479,360,SỮA RỬA MẶT NGĂN NGỪA MỤN - Salcura Daily Antiac FACE WASH - 150ml,no_brand,64.0,no_origin,no_type,no_skin,143,0,1,1,0,96,87,145,chi_tiết sản_phẩm high_voltage thông_tin sản_phẩm antiac daily face wash là sản_phẩm hoàn_toàn tự_nhiên giúp bạn làm sạch da mặt không còn bã_nhờn ngăn_ngừa mụn hiệu_quả cho bạn làn da luôn sạch mát và tươi_trẻ với 98 thành_phần tự_nhiên như tinh_dầu_hắc mai biển giúp làn da trẻ_hóa và nuôi_dưỡng sâu từ bên trong tế_bào da tinh_chất nha đam giúp làn da luôn sạch và thoáng mát tinh_dầu_dừa giúp chống oxy_hóa và giúp da mềm_mại cùng với các tinh_chất muối_khoáng và các loại vitamin khác để bổ xung_dưỡng chất cho da sử_dụng vào buổi sáng và buổi tối để loại_bỏ các tạp_chất trong da mang lại cảm_giác mềm_mại sảng_khoái da không bị khô ngứa hoặc bị dị_ứng high_voltage antiac daily face wash hoàn_toàn không chứa các chất gây hại cho da như steroid kháng_sinh hormone lanolin xà_phòng và peroxit tuyệt_đối an_toàn cho mọi loại da nhạy_cảm nhất mà không gây bất_kỳ tác_dụng phụ high_voltage cách dùng sử_dụng vào mỗi buổi sáng và buổi tối dùng các đầu ngón masage nhẹ_nhàng lên mặt đã được làm ẩm rửa sạch với nước ấm và vỗ nhẹ cho khô high_voltage thành_phần nước tinh_khiết tinh dầu_dừa tinh_dầu_hắc mai biển tinh dầu hương_thảo tinh_chất lô_hội tinh_dầu hướng_dương muối_khoáng zinc pca hữu_cơ chống vi_khuẩn glycerin caprate b5 anethol acid amino acid tự_nhiên glycerin alcohol dena high_voltage xuất_xứ nhập_khẩu 10 từ anh quốc high_voltage nhà_sản_xuất salcura co ltd,no_expiry,tp. hồ chí minh,132838273_8374290933.jpg
4.8,150,24000.0,one_variation,480,288,Sữa Rửa Mặt Gạo Civic Rice Milk Thái Lan,no_brand,99839.0,no_origin,no_type,no_skin,32,1,1,0,1,10,10,35,sữa rửa mặt gạo thái dung_tích 180 ml dành cho mọi loại da là sản_phẩm sữa rửa mặt chiết_xuất hoàn_toàn từ gạo tự_nhiên giàu độ_ẩm và các thành_phần chống oxi hóa giúp làm sạch bụi bẩn và các tạp_chất trên da hút nhờn và ngăn_ngừa nám mụn giúp dưỡng trắng da hồng tự_nhiên,no_expiry,hà nội,40027565_18030129364.jpg
4.9,481,11250.0,"['1 tuýp hsd t10/2022', '2 tuýp Hsd t10/2022', '1 tuýp hsd 2024', '2 tuýp hsd 2024']",481,132,THANH LÝ 2 TUÝP SỮA RỬA MẶT POND'S ĐẤT SÉT 40g,no_brand,176.0,Việt Nam,dạng kem,Mọi loại da,142,2,0,0,2,84,73,146,sữa rửa mặt pond s đất_sét khoáng sạch sâu sáng da thông_tin sản_phẩm lần đầu_tiên từ pond s công_thức làm sạch sâu và sáng da với khoáng_chất đất_sét khoáng 10 nguồn_gốc thiên_nhiên từ ma rốc dồi_dào khoáng_chất tăng gấp 4 lần khả_năng hấp_thụ tạp_chất giúp làm sạch sâu hàng ngày than hoạt_tính và các hạt có nguồn_gốc từ thiên_nhiên nhẹ_nhàng loại_bỏ tế_bào chết bụi bẩn bã_nhờn tạp_chất trên da giúp làm sạch sâu cho làn da sáng rạng_rỡ sau mỗi lần sử_dụng hướng_dẫn sử_dụng dùng như cách sử_dụng thông_thường hoặc theo cách sau để cảm_nhận làn da sạch sâu và mịn_màng như được rửa mặt đắp mặt_nạ chỉ trong 1_bước_1 cho sữa rửa mặt trực_tiếp lên_da còn khô 2 mát_xa nhẹ_nhàng theo chuyển_động tròn cho đều khắp_mặt 3 làm ẩm mặt với nước và tiếp_tục mát_xa nhẹ_nhàng để tạo bọt 4 rửa sạch lại với nước hạn sử_dụng năm 202 detoxda duongda duongam ponds pond,24,hà nội,30855346_4367710853.mp4
5.0,2400,58500.0,"['130g', '170g']",482,157,Sữa Rửa Mặt Trắng Da Hatomugi Cleansing And Facial Washing Nhật Bản,HATOMUGI,27.0,Nhật Bản,dạng kem,Mọi loại da,928,12,5,2,1,450,389,948,sữa rửa mặt_trắng da hatomugi and facial washing xuất_xứ nhật bản thương_hiệu hatomugi trọng_lượng 130 g 170 g công_dụng sweat_droplets sữa rửa mặt_trắng da hatomugi and facial washing tuýp 130 g giúp cho độ tuổi ten chống lại các loại mụn dậy thì khỏi sạm thâm ngoài_ra các bạn nên biết rằng từ tuổi 25 trở đi mỗi năm chúng_ta mất đi từ 1 1 5 colagen nguyên_nhân khiến da chúng_ta bị chùng nhão nhăn do_đó cần trang_bị loại sữa rửa mặt này vì hạt ý_dĩ cũng lặp chiến_công không nhỏ trong nhiệm_vụ làm chậm quá_trình lão_hóa và làm săn chắc da cực tốt khoáng_chất trong sữa thẩm_thấu sâu dưới lớp hạ_bì dưỡng ẩm cho da hiệu_quả vitamin b trong hạt ý_dĩ khống_chế lượng dầu ngăn_ngừa viêm da cải_thiện làn da_khô ngăn_ngừa lão hóa_da ngăn_ngừa vết nhăn ngăn_ngừa chảy xệ se khít lỗ chân_lông hạn_chế bã_nhờn làm trắng sáng da mờ thâm snowflake hướng_dẫn sử_dụng rửa mặt 2 lần vào buổi sáng và tối lấy một lượng kem vừa đủ tạo bọt và thoa lên cùng da đã làm ướt masge nhẹ_nhàng theo chuyển_động vòng_tròn rửa lại mặt_bằng nước_sạch _,36,tp. hồ chí minh,59469481_1458012848.jpg
4.9,76,279000.0,"['400ml', '200ml']",483,361,[MẪU MỚI] Sữa Rửa Mặt Dạng Gel SVR Sebiaclear Gel Moussant - 400ML,SVR,52.0,Pháp,no_type,Mọi loại da,16,2,0,0,0,15,15,18,sữa rửa mặt dạng gel svr gel mousant 40 ml xuất_xứ pháp thương_hiệu svr sữa rửa mặt svr gel mousant là dòng sữa rửa mặt dành riêng cho dầu nhạy_cảm và có mụn công_dụng sữa rửa mặt giúp làm sạch bụi bẩn và các tạp_chất trên bề_mặt da kiềm dầu và làm thông_thoáng lỗ chân_lông từ đó giảm_thiểu khả_năng gây mụn hướng_dẫn sử_dụng sư du_ng hă ng nga y va o buô i sa ng va tô i la m â m da vơ i nu ơ c cho mọ t lu ơ ng vư a đu sa n phâ m ra_tay ta o bo t thoa sa n phâ m le n mạ t_tra nh vu ng da quanh mă t masage nhe nha ng sau đo rư a_sa ch la i vơ i nu ơ c va thấm kho sau khi rư a mạ t ne n ca n bă ng da la m di u da vơ i toner và tiếp_tục các bước dưỡng da,no_expiry,tp. hồ chí minh,311965018_13646193579.jpg
4.9,1600,329000.0,one_variation,484,246,Sữa Rửa Mặt Dịu Nhẹ TheFaceShop Dr.Belmeur Daily Repair Foam Cleanser 150Ml,The Faceshop,452.0,no_origin,no_type,no_skin,559,13,5,4,3,292,249,584,công_dụng sữa rửa mặt là sản_phẩm không_thể thiếu và là bước làm sạch mỗi ngày để sở_hữu một làn da khỏe_mạnh trước vô_vàn và đa_dạng các sản_phẩm sữa rửa mặt thì những làn da yếu dễ có vấn_đề đôi khi không biết lựa_chọn sản_phẩm nào phù_hợp sữa rửa mặt dịu nhẹ cho làn da kết_cấu kem tạo lượng bọt nhiều và mịn giúp làm sạch bên trong lỗ chân_lông mà không gây khô da ngoài_ra bạn sẽ cảm_nhận một hương thơm tự_nhiên và rất dễ phần công_thức rx cải_tiến mang đến hiệu_quả trong việc tăng_cường sức đề_kháng cho làn da thành_phần từ nước cây bulô giúp cung_cấp nước hiệu_quả dòng dược mỹ_phẩm sử_dụng nguyên_liệu sạch nhẹ an_toàn trải qua các công_đoạn thử_nghiệm gắt_gao được chứng_nhận bởi các chuyên_gia da toàn lành_tính đối_với da nhạy_cảm hướng_dẫn sử_dụng lấy một lượng vừa đủ ra lòng bàn_tay và tạo bọt kỹ thoa đều nhẹ_nhàng khắp bề_mặt da để làm sạch bụi bẩn và bã_nhờn rửa sạch kỹ với nước hạn sử_dụng 3 năm kể từ ngày sản_xuất tùy loại sản xứ từ hàn quốcbảo quản nơi thoáng mát,no_expiry,tp. hồ chí minh,29935989_977509928.jpg
5.0,15,45000.0,one_variation,485,362,Sữa Rửa Mặt Dịu Nhẹ Madagascar Centella Ampoule Foam 125ml,no_brand,73.0,no_origin,no_type,"Mọi loại da, Da hỗn hợp",5,0,0,0,0,3,3,5,leaf_fluttering_in_wind tulip hướng_dẫn sử_dụng lấy một lượng sữa rửa mặt cho vào lòng bàn_tay hòa thêm một_ít nước và dùng tay hoặc dụng_cụ tạo bọt để tạo bọt masage nhẹ_nhàng trên mặt theo chuyển_động vòng_tròn trên từng vùng da mặt rửa lại mặt_bằng nước_sạch và tiếp_tục các bước dưỡng da tiếp_theo nếu có lời khuyên từ chuyên_gia nên dùng chung bộ sản_phẩm để có kết_quả mỹ_mãn nhất,24,hà nội,168976484_11165756328.jpg
4.7,68,60000.0,"['SRM Peel one', 'Đông Y Gia Truyền']",486,363,sữa rửa mặt cấy trắng peel one - SRM Đông Y Gia Truyền,no_brand,968.0,no_origin,no_type,no_skin,12,0,0,0,1,6,4,13,lỗ chân_lông không thoáng da nhờn nhiều mụn ti li nhiều bụi bẩn nếu không được rửa sạch thì dù chị_em có dưỡng loại kem cao_cấp hay dùng hạng xịn nhất cũng vô tác_dụng kem không thẩm_thấu vào trong da nhờn gây bít_rít và nổi mụn cục_cục lô chân_lông không thoáng gây sần_sùi da backhand_index_pointing_right vì_vậy trước khi dưỡng hãy làm sạch da với sữa rửa mặt pel one giúp khô thoáng làn da kiềm nhờn cực đinh sạch hết các mụn liti và đặc_biệt da chị_em sẽ mịn_màng trắng sáng cross_mark sửa rửa mặt đông_y_gia_truyền dành cho mọi loại da đặc_biệt là da nhờn dầu như chảo mỡ thumbs_up da em rất nhạy_cảm từ ngày dùng srm đông_y_gia_truyền làm da mềm mịn lên hẳn ý minus việc sử_dụng sửa rửa mặt_hàng ngày rất quan_trọng nha các nàng black_medium small_square làm da sạch sâu bụi bẩn black_medium small_square kìm dầu vượt_trội black_medium small_square ngừa mụn black_medium small_square tẩy được da chết black_medium small_square giúp da mịn_màng black_medium small_square se khít lỗ chân_lông black_medium small_square giúp nhanh khô cồi mụn,no_expiry,tp. hồ chí minh,64992285_11825183694.mp4
4.9,129,300000.0,one_variation,487,364,"Sữa Rửa Mặt LaLisse Cho Da Nhờn, Mụn",Lalisse SKIN SOLUTIONS,12.0,Úc,dạng sữa,Da mụn trứng cá,28,0,0,0,1,16,14,29,lalise oil control giúp da sạch_sẽ mịn_màng vad khỏe_mạnh công_dụng tẩy bổ bụi chất dầu trên bề_mặt da và kiểm_soát tích_tụ chất nhờn không chứa natri laureth sulfat ko làm khô da kích ứng da chứa các thảo_mộc thiên_nhiên giúp tăng_cường sức đề_kháng tự_nhiên của cơ_thể giúp rửa sạch vi_khuẩn kiểm_soát chất nhờn giảm tấy đỏ và sưng giảm mụn ngăn_ngừa mụn hướng_dẫn sử_dụng lấy 1 lượng nhỏ sữa rửa mặt vào lòng bàn_tay tạo bọt rồi nhẹ_nhàng xoa theo hình vòng_tròn nhẹ rồi rửa kỹ lại bằng nước sử_dụng sáng và tối,36,hà nội,36984305_5397610761.jpg
4.9,291,139000.0,"['Tee Tree - Ngừa Mụn', 'Watermelone-Dưỡng Ẩm', 'Apricot - Sáng Da']",488,365,Sữa Rửa Mặt St.Ives Dạng Gel - St.Ives Daily Facial Cleaner Gel 200ml,St. Ives,1134.0,no_origin,no_type,no_skin,76,4,1,2,0,36,32,83,check_mark_button đại_lý phân_phối chính_thức st ives unilever four_leaf_clover check_mark_button cam_kết chính_hiệu 10 check_mark_button chính_sách hoàn tiền 1 nếu phát_hiện hàng giả xuất_xứ usa dung_tích 20 ml sữa rửa mặt st ives ngừa mụn tràm trà dưa_hấu quả mơ dạng gel sweat_droplets sữa rửa mặt dạng gel st ives daily facial cleanser 20 ml sweat_droplets thành_phần 10 thiên_nhiên thành_phần và công_dụng blemish care tea tre tràm trà xóa mờ vết thâm sữa rửa mặt cây tràm trà kiểm_soát mụn với thành_phần axit và chiết_xuất 10 cây trà tự_nhiên loại_bỏ bụi bẩn dầu và tạp_chất khỏi bề_mặt da để chống lại mụn và ngăn_ngừa mụn tái_phát dưa_hấu sữa rửa mặt dưa_hấu dưỡng ẩm được làm bằng 10 chiết_xuất từ dưa_hấu tự_nhiên loại_bỏ bụi bẩn dầu và tạp_chất trên bề_mặt da để mang lại làn da tươi mới và rạng_rỡ glowing apricot quả mơ sữa rửa mặt quả mơ dưỡng ẩm được làm bằng 10 chiết_xuất từ quả mơ tự_nhiên loại_bỏ bụi bẩn dầu và tạp_chất trên bề_mặt da dưỡng ẩm da để mang lại làn da tươi mới và rạng_rỡ gel rửa mặt st ives không chứa dầu oil fre không sulfate sulfate fre không chất bảo_quản paraben fre nên cực_kỳ lành_tính và dịu nhẹ hướng_dẫn sử_dụng làm ướt mặt cho một lượng vừa đủ sữa rửa mặt st ives ra lòng bàn_tay và tạo bọt thoa đều và masage nhẹ_nhàng lên_da sau đó rửa lại bằng nước_sạch sweat_droplets thông_tin chung st ives là thương_hiệu trực_thuộc tập_đoàn unilever của mỹ ra_đời từ năm 1980 st ives cam_kết mang lại cho bạn những trải_nghiệm chăm_sóc da hiệu_quả và hợp túi_tiền với tiêu_chí sử_dụng nguyên_liệu tươi_tốt chiết_xuất 10 từ thiên_nhiên red_heart copyright thương_hiệu vie beauté sở_hữu bởi cty tnh sáng_tạo xlab sweat_droplets snowflake check_mark_button four_leaf_clover collision red_heart thumbs_up_light_skin_tone stives traxanh grentea nguamun tramtra duahau teatre peach,no_expiry,tp. hồ chí minh,244613917_4063567507.mp4
4.7,122,95000.0,one_variation,489,366,Sữa rửa mặt Hoa Cúc 1000ml cho spa,no_brand,193.0,no_origin,no_type,Mọi loại da,19,3,0,0,1,7,5,23,sữa rửa mặt raingras tinh_chất hoa_cúc giúp làm sạch sâu ngăn_ngừa mụn hình_thành có tích_hợp chức_năng tẩy tế_bào chết một_cách nhẹ_nhàng tiêu_diệt vi_khuẩn gây hại cho da hạn_chế những tổn_thương trên bề_mặt da giúp cho da trở_nên mề mịn và sáng đều màu raising_hands sữa rửa mặt 10 ml,no_expiry,hà nội,105121707_13793145694.jpg
4.5,299,15000.0,one_variation,490,282,Sữa rửa mặt giảm nám và chống tàn nhang thảo dược BAIZTON da trắng sáng và dưỡng ẩm - Hiệu quả chỉ 28 ngày sử dụng 100g,no_brand,12105.0,no_origin,no_type,no_skin,7,1,2,0,0,3,2,10,check_mark công_dụng giúp làm mờ các mảng nám tàn nhàng và thâm mụn hiệu_quả hiệu_quả đối_với tất_cả các loại nám từ nám mảng chân sâu và nám hỗn_hợp nám mới hay lâu năm đều có hiệu_quả khi sử_dụng đủ liệu trình sản_phẩm dưỡng da trắng sáng tự_nhiên và đều màu cân_bằng dầu_nhờn diệt mụn liti mụn cám trên da se khít lỗ chân_lông dưỡng ẩm_dưỡng mịn và giảm nhăn vết chân_chim trên da tăng_sinh colagen giúp da săn chắc trẻ đẹp hơn chỉ_số spf35 và công_nghệ chống nắng uv defense check_mark hướng_dẫn sử_dụng bước_1 sau khi tẩy_trang làm ướt da mặt nên sử_dụng nước ấm ở nhiệt_độ từ 20 đến 30 độ c bước 2 lấy một_ít sữa rửa mặt xoa nhẹ lên lòng bàn_tay có_thể sử_dụng máy rửa mặt chuyên_dụng hoặc cọ_rửa mặt tạo bọt cho sữa rửa mặt bước 3 nhẹ_nhàng thoa đều phần bọt lên_da mặt theo chiều của lỗ chân_lông để đánh bay bụi bẩn và chất nhờn xoa nhẹ khoảng tầm 1 phút và tránh để quá lâu để tránh làm khô da bước 4 rửa lại thật sạch và lau nhẹ bằng khăn khô sạch bước 5 có_thể sử_dụng thêm nước hoa_hồng để cân_bằng độ_ẩm cho da giữ ẩm se khít lỗ chân_lông hiệu_quả sử_dụng sau 14 ngày sẽ nhận thấy kết_cấu và màu_da được phục_hồi đáng_kể sau 28 ngày sẽ giảm các đốm_nâu các sắc_tố xấu ảnh_hưởng tới da cải_thiện đáng_kể kết_cấu độ sáng màu_sắc của làn da sản_phẩm được nghiên_cứu và đặc_chế giúp đánh_bật những vết thâm nám kể_cả nám lâu năm vết chân_chim giúp chị_em phụ_nữ có làn da tươi_trẻ và căng tràn sức_sống,no_expiry,hà nội,24577917_20929731635.jpg
